"Program","xPONENT","","Intelliflex"
"Build",""
"Date","2023-04-07","14:23"



"SN","IFLEXP22311001"
"Batch","PLATE_04072023_RUN002"
"Version","1"
"Operator","TBD"
"ComputerName","TBD"
"Country Code","409"
"ProtocolName",""
"ProtocolVersion","N/A"
"ProtocolDescription",""
"ProtocolDevelopingCompany",""
"PanelName","62plex_CVI_VPD_MALCOM [v1]"
"MaxSampleUptakeVolume","50 ul"
"DDGate","7000 to 30000"
"SampleTimeout","40 sec"
"BatchStartTime","2023-04-07 12:39"
"BatchStopTime","2023-04-07 13:50"
"BatchDescription",""
"ProtocolPlate","Name","TBD","Type","96","Plates","1"
"ProtocolMicrosphere","Map","TBD","Type","TBD","Count","TBD"
"ProtocolAnalysis","Off"
"NormBead","None"
"ProtocolHeater","Off"
"ProtocolOperatingMode","Luminex® 200™ Low PMT"
"BeadType","MagPlex"
"PrePlateRoutine",""
"PostPlateRoutine","Weekly Maintenance"
"PostWellRoutine",""
"PlateReadDirection","Horizontal"


"Most Recent Calibration and Control Results:"
"Last Calibration","Calibrated 04/04/2023 09:50"
"Last Verification","Verified 04/07/2023 08:55"
"Last Fluidics Test","Lot Expired 04/07/2023 09:08"

"CALInfo:"
"Classification Calibrator"
"Lot","ExpirationDate","CalibrationTime","CL1 Calibrated","CL1 Gain Final Volts","CL2 Calibrated","CL2 Gain Final Volts","CL3 Calibrated","CL3 Gain Final Volts","EDR Gain Calibrated","EDR Gain Final Volts","Lx200 RP1 High Gain Calibrated","Lx200 RP1 High Gain Final Volts","Lx200 RP1 Low Gain Calibrated","Lx200 RP1 Low Gain Final Volts","DDMag Calibrated","DDMag Gain Final Volts","DDMicro Calibrated","DDMicro Gain Final Volts","Standard RP1 Gain Calibrated","Standard RP1 Gain Final Volts"
"B88778","06/14/2023 00:00","04/04/2023 09:50","True","85.48","True","85.93","True","83.90","True","84.03","True","575.85","True","467.74","True","59.04","True","86.47","True","606.00"

"Samples","83","Min Events","","Per Bead"

"Results"

"DataType:","Median"
"Location","Sample","Adenovirus T3","Adenovirus T5","Bordetella p. Toxin","Bordetella p. FHA","HKU1_S","OC43_NP","OC43_S","HKU1_NP","CMV","Diptheria Toxin","229E_NP","Mumps_NP","EBV gp125","NL63_NP","Echovirus","Enterovirus CoxB3 VP1","HBeAg","NL63_S","229E_S","HBcAg","HCcAg","Measles_NP","ADE5","HEV ORF2","Measles lysate","Rub","ADE40","Mumps lysate","Tet_Tox","FluA","Norovirus GII.4 VLP","Norovirus GII.4 VP1","Norovirus GII.6 VLP","Respiratory Syncytial A","Respiratory Syncytial B","RSV gG","Rhinovirus T1A lysate","Rotavirus VP7","Tetanus Toxin","Varicella-Zoster Virus","Toxoplasma gondii SAG2","Hepatitis A","HBsAg","Mumps","Rubella Capsid","Rubella E2","HPV 16","HPV 18","Varicella-Zoster Virus ORF26","Lepto_CNR","OspA","OspC","p41B31","p41PKo","VlsEB31","VlSEPBi","B.Afzelii","B.Garinii","B.b Flagellin","B.b VlsE","OspB","EColi_lysat","Total Events"
"27(1,C3)","2-SERPR5304","7617.73242","8290.83691","71.65377","1447.87378","120.91105","963.80573","103.144","73.8892","1472.81274","778.28644","206.77173","889.87006","119.21241","482.44443","517.92389","246.27422","255.37659","545.88538","364.32587","240.11133","288.2254","106.88666","8468.62012","56.41068","282.69952","161.78906","2455.08374","1454.66736","697.66205","22.41401","179.68718","95.5833","680.51471","295.72012","1674.94714","54.41593","182.30977","641.93573","171.4429","5643.69287","7839.08154","68717.79688","302.85306","100.43012","167.10738","157.23497","56.1163","2480.12012","165.27234","265.23581","42.66451","148.70811","181.10687","52.50443","156.14532","262.68491","3242.00269","70.54032","52.52291","22.15342","49.41821","36.75567","3337"
"28(1,C4)","2-SERPR5312","266.90387","194.07494","118.41979","2159.42114","102.11708","848.54358","517.46136","203.06003","4674.89746","390.91437","261.60355","367.03204","578.77069","340.07147","1428.45972","316.61224","416.58536","363.87784","10498.23633","339.43088","135.82758","43.08593","386.35522","345.44061","116.60351","533.80298","4071.58911","452.41501","16896.92578","64.50576","5158.59668","704.59247","805.20337","699.68774","2512.72119","74.96541","81.29594","218.82928","141.61484","2631.33667","113.02188","110.91741","4915.35986","237.36917","197.61751","129.49348","1480.60193","2138.13525","161.39125","2671.38086","260.84686","448.13202","136.83206","141.38045","46.03193","89.09745","108.98562","181.5936","123.25685","71.69293","95.12039","230.75331","3996"
"29(1,C5)","2-SERPR5320","5807.72363","18695.91797","169.98882","725.99524","199.30202","347.88965","1984.90234","147.59158","2418.09033","1360.47925","104.75859","444.07004","905.98389","301.21658","5367.18213","481.33014","339.68262","3406.97437","1260.85925","333.30197","973.52722","478.19678","2898.6582","947.48846","1620.11755","294.08206","560.6792","279.03619","6981.83154","116.83559","2259.80347","1233.54065","4602.33887","119.79752","559.12408","313.35632","102.99691","53890.57031","368.70355","72430.67969","1529.91443","868.82489","90656.1875","270.81284","341.03516","11079.08203","25793.6543","1354.58728","470.13168","34349.37109","508.96063","1597.23376","385.90881","548.33112","120.96306","750.61157","39246.02734","4752.09229","497.34299","70.73396","505.61996","3248.41724","3927"
"30(1,C6)","2-SERPR5328","3211.96216","2172.11084","64.75815","626.36774","151.97491","972.64136","3511.12695","161.97295","207.98875","1273.98914","289.1376","733.40259","2166.43408","646.82239","1164.84534","607.4433","438.17319","513.59619","780.86499","1238.87732","297.15982","41.73018","5423.22998","3027.16895","261.90836","169.478","1064.36389","800.93237","4049.3938","66.29947","6528.09229","854.52313","979.70715","228.73506","770.93518","98.55097","157.27505","106.46399","117.26703","920.02637","175.95705","316.65753","561.96381","159.29723","216.80833","139.25349","294.2951","727.31854","257.96814","1162.55859","39.37478","95.37865","117.50493","248.89034","90.7676","309.99045","30.97005","975.37622","78.61015","57.78154","87.8536","234.15707","3306"
"31(1,C7)","2-SERPR5336","730.22522","1997.94775","125.87734","1877.3811","511.6449","481.33997","909.88611","169.35396","4476.96777","3000.76172","64.34279","195.41286","4457.07031","150.48784","822.08264","424.50531","394.08829","193.22528","1569.48315","3023.0686","4129.94336","854.6145","2056.91211","1572.26672","374.78012","2353.70581","549.8952","554.35815","8657.96387","184.09596","8480.17969","1355.46924","926.34662","243.0094","264.85956","613.60242","230.67601","2997.79053","1165.11096","336.04526","974.80457","478.96957","1692.42896","225.48061","252.19287","306.07397","224.74294","525.09222","244.99606","1642.23975","674.63525","1115.82593","322.31406","572.98895","251.66827","374.00018","99.49788","94.34713","262.46384","45.87072","404.8931","61.58294","3288"
"32(1,C8)","2-SERPR5344","511.35355","1379.6366","176.08624","517.94269","1009.51886","507.12616","1520.16138","170.9743","950.66498","1916.45105","1053.01184","342.57693","10755.26758","228.93906","707.36743","703.20953","119.79681","179.37151","446.44452","2378.6438","386.22729","177.10042","2089.61377","758.83844","171.46107","1090.87256","696.96191","279.90405","2432.77539","101.58021","5010.78711","993.38422","3447.64453","266.03439","607.95673","199.28816","107.79464","110.69677","8012.6958","1557.37817","1172.89197","261.70554","245.14586","179.69035","117.42919","85.42436","632.08478","2006.10706","1403.10815","150.29646","360.0979","183.24075","688.94025","317.65802","47.71113","649.33978","53.76145","56.84433","466.44879","61.80919","368.00998","143.71092","3942"
"33(1,C9)","2-SERPR5352","195.85718","1104.76392","125.35457","5628.76123","1564.39355","218.80313","1102.73718","138.77563","3258.00171","329.2348","452.08524","413.31021","4365.60449","115.36485","1044.07458","151.42799","223.03378","498.76248","346.17014","216.992","1116.83374","34.15615","1664.91431","86.65205","96.19122","480.55209","1078.73853","184.5573","4933.63623","76.06047","284.65063","240.06877","105.90849","3041.40527","465.65012","668.26013","95.88826","82.63737","190.12975","2364.76001","108.81281","387.56339","258.81857","453.5705","377.38602","213.15762","158.69235","53.74583","54.2084","665.6557","123.9612","95.30637","88.06551","91.39286","30.04488","119.3592","164.42281","56.35063","185.58447","33.41097","100.10712","92.0089","3576"
"34(1,C10)","2-SERPR5374","532.83783","11640.75879","142.42236","4446.96582","34921.01562","320.95908","6306.58496","474.78448","4822.69385","11400.30859","1494.23352","451.98065","16103.44336","1102.91101","494.7562","4664.48584","465.3064","139.93716","426.32828","11861.35938","940.21558","983.50031","9678.1543","3573.22559","1199.32617","42086.55078","1768.53613","1551.15649","22365.5625","338.35489","64304.21484","7070.84717","1638.93213","271.45218","633.08173","335.03156","253.25974","3650.875","5901.00928","15194.59668","2348.83105","296.70465","1655.72046","410.25742","787.46869","470.38531","4531.53418","2687.61597","1696.86047","5985.47119","204.7903","380.50162","167.69295","235.75076","54.47066","347.89819","245.5939","742.8147","245.80547","59.8821","19252.70508","1541.44922","3577"
"35(1,C11)","2-SERPR5382","1095.67969","1980.60974","205.00993","1690.3479","1162.86133","830.94","3759.62158","367.31207","2288.12598","480.90356","1580.37561","2033.39758","8886.34082","350.46558","127.44924","673.24347","381.98853","189.1297","678.97083","8530.42676","234.00749","86.78977","3793.28784","116.48189","279.84296","1017.59003","610.4184","107.68478","3143.16211","514.17749","1202.06799","675.4671","2672.15723","1134.11145","1117.72949","1802.4519","192.22972","1242.52966","166.13428","1463.7041","1221.17188","107.95569","37496.00781","153.7085","3083.54053","161.35901","556.07928","337.59793","1881.28992","510.95169","250.5341","284.72781","245.3206","146.34734","53.05592","264.6441","123.28353","226.6973","181.631","74.56786","3599.78516","241.95381","3243"
"36(1,C12)","2-SERPR5390","459.17343","679.96686","431.13586","8410.87598","263.92108","526.91693","501.80084","165.42368","696.60956","632.51556","467.8241","252.02731","1257.53369","125.93638","278.04935","957.26788","540.25958","314.46756","433.23044","839.91437","408.99576","58.86874","55417.37109","545.96594","335.85977","410.44385","575.84418","962.28479","863.29517","233.77147","1199.55151","5144.53857","495.90277","371.23477","1353.01648","471.86505","748.60034","257.32373","493.75635","23644.33203","359.63354","1021.2196","1794.36902","281.35599","766.97046","1402.79102","602.73199","17750.05664","280.99109","1358.19385","1543.29639","360.20294","860.89673","2005.17371","58.78049","1373.23315","261.22015","140.13905","706.85138","68.08319","1036.89502","303.03217","3623"
"37(1,D1)","2-SERPR5398","236.12468","1766.84277","98.84901","7607.12207","743.41705","366.17068","702.56219","322.79688","3239.41504","835.79639","468.51321","1436.82922","5322.44824","212.07893","408.04263","332.97083","423.93109","89.45677","336.91388","2403.521","254.06348","44.86246","1339.98572","433.53818","498.93542","1197.7677","423.09369","7873.18066","4356.06006","91.93239","751.53394","1026.98694","680.94342","181.07774","657.46472","171.81544","63.96802","105.85973","854.2912","369.09366","938.57959","180.62573","414.69382","248.4157","174.01402","443.48312","246.88161","397.86014","130.9147","264.83984","334.94476","318.71338","464.14664","207.62547","205.33505","323.79202","21.94353","42.73717","169.99725","22.112","250.25745","114.17626","3514"
"38(1,D2)","2-SERPR5406","1157.50342","2673.96167","273.3494","1664.77087","186.75211","387.23932","1672.11084","204.57162","7127.17188","617.0293","529.39111","26.23647","2244.52979","393.13004","1350.22974","1497.05688","791.66882","131.16869","515.37518","614.6167","1002.09613","139.67519","4888.6665","2105.23999","327.38025","364.76434","356.05347","2064.34009","1478.89099","130.00391","8523.00488","746.05988","750.26459","379.9364","543.48285","613.74414","710.80035","707.229","1036.97729","840.30237","728.9278","819.88232","3879.23608","447.21622","1039.20679","551.08014","478.36453","1058.28809","697.35242","462.05502","1140.66406","11464.45801","1014.83777","1057.6355","179.79733","1266.46619","129.30647","265.33133","1049.18335","139.00439","11941.79199","543.93396","4498"
"39(1,D3)","2-SERPR5414","2549.22314","5271.12158","766.23438","992.00006","1373.0481","543.26019","2083.81445","178.51611","2348.7312","500.11337","68.95181","441.88403","10392.79199","187.23787","1385.31323","693.86896","217.49838","208.58598","247.69354","1180.49634","883.95813","72.31442","2615.19019","372.5527","440.08536","584.28845","649.06061","3060.3103","1152.26245","152.21875","3410.02686","6861.46484","1159.9259","461.00452","550.8681","73.5482","38.60838","454.14307","135.2316","870.60187","1389.85498","249.23962","2914.29053","86.16363","2724.77026","423.01987","129.87469","2503.47168","1191.69055","253.81482","159.74527","150.5396","148.06767","173.22575","112.19888","155.77403","42.62771","42.6184","327.64624","141.58615","114.0279","99.40514","3311"
"40(1,D4)","2-SERPR5422","1281.90186","2145.81396","85.1566","2926.49487","1121.97498","1943.74805","573.61542","186.65216","1695.39453","2009.12878","173.21248","727.71765","2330.89233","645.47565","1329.72388","704.00574","361.36383","691.64001","205.64671","367.00543","1190.70483","20.41412","4320.021","1202.63977","250.74077","945.71167","225.88718","377.90179","462.2081","35.7849","3679.83545","1168.12952","1767.07019","307.07898","1011.04803","224.74031","124.5168","334.98892","128.20592","4937.35205","95.16826","82.47165","923.69867","76.6437","232.59772","422.10638","230.82883","108.74842","49.97981","595.87329","77.48744","452.88553","113.81826","104.16211","31.76114","117.53553","168.21967","111.72261","103.6598","26.8686","205.64462","147.07603","4015"
"41(1,D5)","2-SERPR5430","2446.0354","1381.91321","57.96624","898.36859","854.71704","365.54984","756.50299","161.77202","101.28894","194.68742","458.50082","209.267","1963.78101","409.47876","625.90509","354.70135","182.10269","111.82902","660.18835","176.82841","277.76175","243.55469","12501.25293","497.5314","582.41595","83.79598","562.8045","2871.55249","1392.66052","66.44363","2859.86157","315.07108","2961.83716","129.89714","1165.15222","200.95468","30.84877","54.06967","295.0976","2605.11084","381.6503","108.05593","339.92099","66.73139","92.03017","190.08827","46.93676","38.65083","53.70377","516.73615","65.5731","205.09518","86.16694","118.50875","31.76634","48.35644","247.63834","57.62372","108.89332","27.07849","151.84837","145.83517","3598"
"42(1,D6)","2-SERPR5438","54315.86719","9869.27734","250.02708","1890.53723","676.16705","1097.94495","2580.97534","361.00903","626.94751","708.7876","782.2688","576.73132","2302.52954","1152.30298","1851.01514","783.79004","559.19299","113.68787","77825.8125","963.49915","1272.75305","141.53029","15783.59863","14021.625","1646.58801","2016.70325","2755.4834","634.89465","2268.15405","79.1045","7435.47559","2162.1272","2369.58105","852.24469","2265.11304","326.50272","233.66119","354.94327","2817.98218","2234.74829","5661.28223","159.60162","2275.66162","1111.80627","305.08398","637.27911","155.92622","247.4101","1067.68457","1300.09412","478.48804","768.45416","419.98453","391.56921","317.32327","629.28302","157.80537","85.42078","407.87509","90.08365","596.0849","221.20334","3895"
"43(1,D7)","2-SERPR5446","3910.34253","1204.68726","89.07498","8730.48047","846.35706","1145.86194","474.17688","301.49197","1272.15027","696.26825","123.93291","1892.27979","457.88104","157.1644","234.28804","601.27557","250.82838","144.57632","304.1427","635.90753","599.46838","25.63271","11748.41016","274.60382","57.86809","132.83214","932.90265","315.39163","4774.04248","33.17466","2699.74341","484.1149","108.9385","245.42661","267.30734","84.7656","5134.22754","213.56593","219.77397","2946.95435","154.18573","344.93069","455.84061","64.59895","2452.29639","352.15686","560.09845","568.38971","230.89098","1127.93066","223.48729","111.58423","153.89116","231.45555","46.93375","205.66797","39.66085","77716.59375","173.32297","26.01462","162.09084","238.6078","3726"
"44(1,D8)","2-SERPR7121","277.93167","312.39893","399.97488","2478.63623","186.05914","145.0582","320.5177","94.16611","1910.81689","3820.88989","161.17416","128.52567","95.98148","143.06046","210.29877","312.61548","291.09094","111.3468","41.39361","2404.46704","342.09784","57.52041","12127.17188","418.31174","208.1711","156.83205","481.47894","209.85768","19052.20117","20.66707","1335.99048","387.29349","111.13283","75.72489","372.70654","387.9317","78.36768","185.48103","2689.98584","8032.03613","109.2609","321.00458","528.71332","59.20768","155.17142","204.88142","235.01498","323.9111","67.19573","709.2995","860.08154","342.23605","559.94476","703.06848","26.25266","775.02832","47.88135","49.45625","1221.98132","22.03056","722.09863","235.049","3783"
"45(1,D9)","2-SERPR7129","1712.99048","518.44666","37.70931","314.58206","122.10684","54.66686","459.6702","128.64748","223.57776","868.86053","29.45171","200.13492","20899.63477","761.18866","108.5763","607.89264","274.0498","121.24135","30.68137","152.62849","529.52429","27.90082","812.66626","151.6859","78.10976","190.08119","1884.3103","15924.86914","384.26389","42.39577","821.33374","539.07343","1038.69336","335.41809","754.10095","108.97241","64.45228","72.90926","173.4335","7454.2168","232.18166","539.75543","1957.11084","61.43454","400.13751","103.0947","127.42958","778.52545","238.42885","135.62366","110.72474","225.93697","99.73703","196.44962","47.50413","148.61629","266.90698","33.72956","62.28916","17.9455","138.94768","87.95182","3660"
"46(1,D10)","2-SERPR7137","1238.77686","1725.21399","186.02499","952.66864","179.28137","657.69757","1745.47107","133.26076","1109.92798","711.87598","103.607","864.12732","1796.60974","452.97806","3655.64917","586.79834","408.80914","147.39151","121.32003","390.56464","462.80084","97.38618","5150.85596","686.09131","427.91367","145.90207","3220.02612","572.08844","960.11865","32.8154","4190.47412","464.40475","363.85641","173.19273","1541.80151","1076.28955","305.97537","227.69572","4400.75439","11769.5166","579.83917","7395.69092","490.76779","103.46068","238.75291","155.63335","5310.53467","1560.14014","91.23956","988.95874","3474.87451","1042.72229","1104.83508","2477.44287","2660.60815","978.53241","48.41404","173.59258","7999.86768","100.3224","2690.11011","50.17259","3934"
"47(1,D11)","2-SERPR7145","2211.83911","2108.34814","233.95367","2181.22705","2114.01196","296.00247","1363.61072","282.46246","580.06305","1576.09204","417.48981","127.00932","9134.45801","278.89996","1091.63757","1169.4928","665.10663","497.23962","337.62439","2926.70044","113.34057","78.71544","3890.38989","2308.4248","179.57224","9111.26074","1337.95874","1846.63477","7401.50244","2002.3125","1781.22632","1051.33252","3527.8772","137.40729","667.82233","1347.31189","425.48428","325.2467","1011.98798","4370.38916","1273.88977","79.16227","796.1593","251.11784","287.00931","3513.44922","2068.36792","2123.97754","9346.4873","376.24786","92.4063","1184.09265","498.75482","897.83588","45.5151","76.34022","543.5918","296.78003","409.15747","179.25003","162.97989","930.72113","3704"
"48(1,D12)","2-SERPR7153","19955.45117","2390.42188","366.32449","7291.55078","969.12769","674.03351","553.50616","246.45827","171.11488","343.27951","243.95692","570.23682","25601.14648","390.95004","350.47839","4196.66699","390.96277","125.17232","646.56622","501.72812","535.84485","177.33913","4568.40381","305.35056","200.53014","368.28369","21572.39062","483.06668","323.23724","123.71004","5720.83398","712.70123","1469.54932","502.7435","305.94989","229.6483","267.07159","349.81427","1715.61157","5446.28809","798.03131","412.71088","468.25577","193.214","223.29605","360.22806","195.84367","1836.56543","184.5732","388.55728","2555.1582","269.47382","324.63004","378.58926","82.37897","394.95575","139.57722","126.43975","396.17374","148.05496","411.43762","791.13153","4214"
"49(1,E1)","2-SERPR7161","3462.75513","2197.85059","54.07636","850.60986","476.88809","648.98663","2556.43872","579.70465","87.0864","95.87285","502.7196","1501.28491","4642.57812","175.61606","1472.37378","349.6575","196.0139","543.45117","216.69684","267.44189","1838.03223","141.51633","4414.50391","468.87921","155.8745","738.5202","1492.37805","143.46722","422.94858","33.23829","8379.47363","1079.26343","1841.4176","357.39154","3492.5918","260.12698","103.54613","1957.47412","103.75214","702.51019","2108.32812","57.2248","654.75391","58.46667","1057.67847","201.87971","127.73303","71.66424","59.66017","531.81122","144.06812","300.86148","174.10497","187.13068","69.84176","185.24097","152.94417","34.12028","446.8985","105.13125","104.7033","33.88468","3111"
"50(1,E2)","2-SERPR7169","74.57279","473.30771","25.28589","546.427","285.51065","51.17279","277.66382","78.58795","1279.12598","248.96143","132.55777","701.5976","5757.52832","577.27429","4122.66455","703.94543","300.34515","227.61578","190.17464","5124.97998","48.09809","333.39182","362.1474","687.07733","75.42564","31.06691","49.03661","202.94122","2577.62402","18.76673","61.3176","382.57858","508.42081","63.01214","133.05408","37.45204","37.06514","416.92178","43.36098","341.5993","196.09305","205.76155","167.11783","49.63953","43.29378","41.65959","28.6791","94.91744","28.32525","2711.88354","77.19668","96.56508","79.58203","93.73338","22.52744","70.45801","30.5835","59.95031","49.3563","59.9389","85.70272","69.92022","3513"
"51(1,E3)","2-SERPR7177","949.9975","1684.28259","128.96872","2520.10107","635.362","661.7403","3576.39819","145.61293","2842.24658","3809.97607","60.30291","1025.06165","392.94431","33.85936","543.38696","398.97357","271.12823","107.70376","1288.2312","189.66257","1486.55127","194.87865","7454.57666","137.68925","263.99667","446.09152","6421.00781","183.02866","3511.12402","57.55403","1501.91089","624.84711","7055.95117","473.11624","3226.90942","40.22543","63.26058","128.25957","4401.20215","44.56122","91.64772","388.81909","4940.02686","88.21219","128.67358","102.3689","203.78355","638.10083","154.19211","411.81912","72.12815","531.26196","1424.14941","2115.30249","2306.54248","1337.2887","175.24081","576.19458","74.19514","610.23389","103.31756","192.34853","3235"
"52(1,E4)","2-SERPR7185","2963.67603","9762.23145","288.69138","2935.3833","674.64526","365.1055","5198.42529","174.51086","1647.6637","940.82129","702.20264","606.505","5906.49756","185.80138","10851.9541","480.31549","3441.05933","167.92601","366.12115","4355.2583","3143.88672","93.71087","9380.71191","360.26807","726.93573","248.95865","6482.82471","1367.67627","1601.14929","127.07088","4668.50391","2868.27124","780.40997","787.43518","721.13892","872.96436","721.63885","584.82123","467.89456","2872.28101","1389.3252","558.67914","1836.0127","502.64111","4090.37964","798.61584","5722.8833","398.25784","1406.18018","2112.67822","754.30518","639.6955","1224.29419","661.12573","170.85292","1442.19873","128.90198","302.08017","763.49951","210.40189","717.48761","192.13132","3373"
"53(1,E5)","2-SERPR7193","3586.76831","2849.02905","27.01028","698.92688","289.91528","756.40277","238.62073","270.70401","557.95514","88.16534","497.45355","1229.18079","9861.51465","654.49365","489.88715","466.29797","280.32559","90.0324","260.47314","414.0842","674.68988","384.73846","5151.9165","900.56818","91.23072","148.70467","2917.05347","273.7887","616.70508","142.1987","5656.85449","6568.92529","8608.27246","187.82663","1824.2793","135.71956","368.0481","186.60583","521.46796","3366.77832","1022.22992","152.39226","694.88019","111.13422","250.07179","1526.3042","196.38663","167.04491","487.11026","176.54523","99.93063","1124.93665","78.33756","117.39618","69.04494","111.80483","26.64299","88.40211","340.71793","86.12209","455.02261","186.01556","3560"
"54(1,E6)","2-SERPR7215","1836.98462","5298.78076","76.36923","249.056","786.00024","98.81867","346.84763","86.28758","277.24869","250.84113","64.44137","218.4603","10091.24512","44.9275","585.18591","664.85828","398.23511","127.35782","327.77493","150.22522","164.34634","267.47998","7129.99463","51.04395","136.6481","51206.84375","180.85851","5847.1709","120.35042","257.46176","5431.82422","777.12744","2238.83765","146.7294","3999.69434","225.88124","84.18998","240.8295","148.27126","274.85464","8891.15527","1826.22644","352.42841","88.6798","150.23006","2629.25903","1383.55017","86.57217","1844.65979","1222.78955","69.56139","2696.4585","77.5774","57.76794","62.74457","108.91145","2478.41675","214.3298","81.25804","145.25002","61.15855","76.14971","3488"
"55(1,E7)","2-SERPR7223","166.70036","463.52197","95.35793","6044.80664","455.86749","372.94644","611.24579","91.53896","57.93331","4396.625","274.66949","1008.77258","6563.80029","2006.54004","185.42625","358.78015","349.72638","186.98689","7333.5332","793.32208","5909.7627","169.48155","3418.04761","471.93613","163.41307","182.57993","846.0932","59.22608","8929.01562","38.55955","2750.16309","99.875","179.42537","807.26581","2039.03711","112.13219","201.83743","98.20605","231.75108","398.13812","108.54899","88.20917","365.84485","84.06829","512.29205","108.08324","342.93713","112.56846","106.38859","651.09998","25.08963","49.14687","31.90641","30.35838","90.62233","35.39724","168.61504","86.14858","25.54489","20.46587","35.06568","195.58475","3613"
"56(1,E8)","2-SERPR7231","611.23419","790.56964","73.79908","1669.02832","172.20296","396.66238","384.76044","95.87429","35.75885","371.76547","267.22766","141.13799","1262.86267","91.95084","93.99035","99.4707","398.08328","118.62681","789.41376","227.7836","710.89087","24.68952","1186.16113","158.33144","91.65624","86.31701","572.42352","173.70872","706.77344","19.89077","2467.79004","876.05438","1165.56677","181.98599","730.92706","35.57692","39.20544","34.75767","540.05157","979.76788","43.1682","73.93179","1360.61255","70.91122","53.34374","118.70704","71.97191","158.85413","70.55027","233.96246","50.55892","40.54007","51.54881","89.21717","37.90816","61.90334","16.55394","38.98925","62.44561","73.51156","52.24173","34.82339","3420"
"57(1,E9)","2-SERPR7239","702.69458","944.63556","183.33075","4005.63672","618.2168","173.85779","424.10294","113.4978","884.30127","4212.67969","3130.32202","448.44861","15578.91992","198.24786","1880.12085","252.26529","429.39688","208.39404","373.09906","5281.78613","243.76895","1096.48645","1668.4469","283.03384","542.92572","220.74092","635.96222","485.69446","1983.76221","96.94312","475.79013","1283.03369","1755.85864","339.66736","1196.48035","183.34042","49.29964","3279.39282","185.06412","1648.69592","5092.50879","2945.77295","2526.02686","124.02313","246.52638","77.46679","125.25325","60.0463","59.18377","444.52945","322.85535","838.18182","332.41174","331.12933","69.39317","297.04605","140.9938","955.12036","310.86301","37.54548","383.06549","308.72424","3902"
"58(1,E10)","2-SERPR7247","7161.54443","1922.32178","184.96227","482.25912","547.0827","508.67786","882.08484","222.37558","73.72087","58.75191","606.48505","438.64896","3000.21973","218.03886","176.60785","180.74792","188.62288","185.7321","407.23013","4948.56348","442.22766","297.71204","3373.14746","74.26877","52.29128","361.84024","1244.89661","92.30736","213.20451","48.88839","6140.63379","312.44196","758.02197","326.75882","218.15567","111.34268","87.72718","352.06448","88.19527","1004.99774","870.70776","32.8922","1208.32129","100.79551","61.55556","142.97285","137.57751","54.07034","34.81524","697.4306","227.36339","32.50002","73.20037","86.0119","36.40915","131.71974","18.62312","102.44046","63.77721","157.64146","208.69771","76.18229","3616"
"59(1,E11)","2-SERPR7255","514.46777","324.44031","94.03224","1784.34167","635.99414","272.74094","465.026","138.45128","2891.73096","1290.57727","813.97186","246.57948","81.30464","129.10767","259.96802","1041.05676","297.216","173.0488","418.5741","496.25482","2199.6311","209.53935","985.46588","1556.43677","123.38429","162.89062","767.02954","492.32422","704.39142","49.14838","365.64334","286.50031","455.53436","1218.79163","938.76831","504.47028","37.64952","239.55528","193.28197","698.16461","115.47364","402.14975","40.00092","121.15056","952.92865","318.61026","66.17257","63.4628","80.4361","645.64276","120.29829","136.54851","6208.31299","280.79761","69.83284","105.93379","98.03653","71.1587","111.609","27.49558","191.647","291.96555","3340"
"60(1,E12)","2-SERPR7263","11238.37305","1471.92273","278.40561","6889.47021","462.07159","5030.73486","1282.0343","710.07648","441.57211","375.64706","68.6295","961.85419","2297.15283","613.45593","378.63452","399.86343","322.33475","59.71741","1204.00586","350.81293","306.48038","220.99458","13429.20117","461.47757","223.93454","413.35217","5303.88818","648.45215","246.06705","188.72705","4831.83154","310.17291","11961.35156","2812.91772","295.27145","213.577","113.53903","262.39075","4654.78271","461.81293","698.31451","235.04243","391.96005","1802.83887","142.39626","1044.28418","162.54462","483.40302","273.37997","305.96188","351.90378","237.70306","338.61581","389.76157","55.045","436.12177","97.32158","139.1869","257.36176","52.48252","350.55811","556.48279","3852"
"61(1,F1)","2-SERPR7271","925.00873","1388.62244","124.43039","1184.49341","1283.86133","690.13361","1833.68579","120.32156","875.9082","321.13879","125.47357","647.9494","4025.49707","140.87936","2965.11182","284.30832","217.89227","470.83609","1062.93811","228.09798","308.43796","31.03606","1770.22827","123.27902","230.46677","280.14377","204.74384","342.47348","586.15863","807.56555","2269.05713","767.4093","472.35791","314.49814","979.06647","286.38583","246.65773","191.69614","191.15894","2163.28149","273.26852","87.22344","162.98961","147.11916","81.57412","217.08727","206.75722","1358.53418","202.80162","550.48022","768.8924","229.24055","342.59457","559.41437","53.87805","487.00845","39.9916","104.24851","388.61258","32.62514","469.47754","209.25027","2837"
