Program	xPONENT		Intelliflex																																																													
"53(1,E5)"	2-SERPR7149	1364.0177	872.79468	97.90137	1240.54578	547.16504	770.31342	890.57312	246.87698	78.5947	642.01996	39.68328	96.98489	55.8572	138.7861	106.07434	109.83243	69.20288	251.60573	177.59224	238.50153	75.98659	82.91662	1249.42896	87.87749	155.59177	407.14648	1406.94958	128.63332	650.55817	41.37532	384.42078	339.39587	915.22443	83.67083	271.98038	65.46155	51.82251	74.02997	334.39627	826.01508	155.94069	61.73868	163.41743	57.57623	65.38118	95.4319	116.69066	64.47918	66.76103	131.42406	71.36348	82.45975	99.41079	219.44386	34.62555	102.22078	62.58153	65.48452	84.17635	20.9508	95.25114	66.54112	3942
"54(1,E6)"	2-SERPR7157	344.04242	660.3147	63.62784	399.34259	88.64618	28.97351	62.75224	94.16999	156.45988	1160.15881	47.55409	26.44984	66.10674	39.44823	311.71021	243.55399	221.01385	65.15693	513.88849	60.79402	142.14143	28.58279	619.63324	73.21014	109.28331	393.09229	258.54059	67.35296	957.47296	20.83116	195.54131	57.1887	391.38116	381.26297	202.69421	84.37775	112.10057	56.31279	471.90775	347.84583	295.017	59.95888	60.01698	91.61671	124.41926	110.69467	706.75726	100.36881	87.77178	471.7608	94.66007	60.29683	70.16759	79.6929	25.56785	80.39621	30.29641	59.08289	79.05802	23.66628	75.36348	22.52556	4263
"55(1,E7)"	2-SERPR7165	1088.32446	986.11713	55.38967	797.65906	265.96329	397.00491	187.21085	160.99533	973.74744	1363.14844	73.35474	82.83335	864.51221	448.07144	299.79376	197.02573	301.09671	216.77048	201.07353	608.98016	557.41748	73.77172	1671.25781	42.29591	154.93518	183.26361	152.20198	254.49023	1018.64252	15.70393	1014.2641	456.70004	2264.03467	197.71046	174.26173	24.68041	611.16895	228.99237	834.40326	511.4498	1282.12451	406.80365	378.92227	415.57034	232.09088	4777.39453	126.41451	498.4798	141.12749	1509.31555	35.40473	1454.73254	197.84959	183.6452	25.33154	40.38509	1819.5011	89.55419	128.02394	31.31689	43.94638	102.8822	4111
"56(1,E8)"	2-SERPR7173	53.1853	91.75191	46.98249	457.28436	504.94876	516.53217	186.54195	62.04004	83.26343	159.19884	56.93384	35.9582	141.17178	26.66623	229.65192	330.33621	203.01167	172.57661	168.33652	385.50961	95.87864	28.04014	166.25266	42.14225	39.86859	146.08353	683.26959	71.47986	216.4269	83.1161	39.34034	31.21999	43.1906	47.6125	241.04732	27.42102	54.53609	73.63217	72.66796	421.95541	54.85808	30.05319	358.28925	58.33029	72.12004	54.6364	39.76788	112.15902	45.87842	202.395	79.45956	127.50187	50.99189	98.38137	12.5328	87.50467	24.28174	37.04062	122.16074	26.57592	56.47327	67.06335	3893
"57(1,E9)"	2-SERPR7181	410.98697	3499.08521	118.74369	704.05621	297.6694	53.56865	115.37721	90.49223	66.622	127.8118	147.1058	33.13103	836.51483	166.09834	555.84717	495.58887	252.17862	121.69602	181.25883	119.40125	455.43002	16.87391	815.82257	96.5638	76.68675	32.71367	704.0863	99.77708	81.11227	87.03031	1260.56848	230.03282	454.31662	72.69609	1348.81787	160.06012	356.68964	430.20166	920.72723	1390.3324	274.78302	79.23432	118.83746	73.43857	265.97858	85.79546	103.89459	207.02721	69.07888	482.90933	240.40736	178.95715	325.22403	218.36491	27.78038	263.45764	101.2785	82.77515	302.7374	28.68986	278.57217	95.21662	3780
"58(1,E10)"	2-SERPR7189	558.44513	430.26974	112.90017	485.1853	345.18558	290.28262	193.3942	308.19891	74.51058	198.84631	483.54266	520.99701	712.66064	303.63858	141.26674	961.54004	290.58212	50.91705	73.62907	531.21069	974.22992	35.56373	1216.39417	92.38406	115.24249	126.89776	461.00223	74.85175	312.81317	40.13763	223.93948	120.79864	288.0137	98.71796	1265.84937	147.6283	82.51003	140.33965	281.45456	648.84412	210.01108	233.90327	150.92711	146.18906	201.192	322.74457	151.95354	1330.50537	116.69523	1283.76782	284.73608	355.31812	297.62506	259.78	33.95483	235.83542	88.45429	75.63635	251.94385	44.3743	371.41049	366.5452	3470
"59(1,E11)"	2-SERPR7197	676.01593	646.45984	37.39195	476.07162	166.80182	89.2838	400.86139	54.22898	36.73798	110.04986	83.20036	217.17693	60.53069	45.99343	245.04626	246.32608	62.0252	53.24269	258.7439	168.20392	68.41651	16.51984	1077.62463	30.91758	53.66966	255.75356	500.72101	90.62779	273.87231	96.95489	225.98218	162.55969	84.6784	68.6642	40.26617	25.15009	50.56574	267.55237	91.55484	748.13995	53.04867	26.3189	26.80073	40.19611	42.22004	47.52055	50.89972	36.29095	37.02571	134.52654	41.74517	34.32757	46.29481	47.75666	13.69409	53.86156	15.33517	30.61317	66.40361	20.1641	54.09789	22.81062	3477
"60(1,E12)"	2-SERPR7205	975.81909	1514.10486	40.99408	881.15857	33.36457	110.00477	143.97841	59.21311	400.73206	199.7294	36.54661	21.53869	70.64773	17.4435	263.41562	115.41938	189.45004	68.89354	127.6357	111.87927	94.58693	23.76354	1811.1167	41.72815	44.72888	131.41028	289.33618	60.34424	637.284	10.93565	413.56357	270.12506	89.87142	57.52006	190.80687	22.10948	71.14989	84.76545	253.45	341.03491	83.8067	79.99446	51.36291	82.21439	113.13145	67.26812	88.205	76.70531	58.48084	223.43433	133.23631	133.9142	97.92512	86.41995	24.30935	82.76252	85.1405	60.41143	106.60835	28.00106	96.57593	46.32672	3959
"61(1,F1)"	2-SERPR7118	972.08167	1852.88623	49.0169	577.08514	246.57297	155.09743	371.04706	72.49452	120.26575	409.84891	91.43977	79.06426	84.33213	100.85306	169.25542	230.71381	437.40564	105.23313	786.18665	281.66251	128.11307	27.07438	1575.88245	53.15051	50.83782	146.48174	436.50336	114.65149	290.21924	28.58874	2196.95557	33.9807	58.08615	46.7115	420.30634	27.56781	66.10177	74.82862	153.95273	551.87677	91.36801	51.97145	392.86438	71.80354	73.491	61.24068	111.56207	58.23709	89.68453	176.85226	64.03004	79.72492	56.7857	63.53403	31.38956	48.93833	18.65916	40.63242	49.71706	25.46614	62.31222	85.95944	4117
"62(1,F2)"	2-SERPR7126	810.03693	970.7912	40.81915	555.88922	264.89291	305.93283	884.08698	127.68009	55.84287	279.96643	50.93053	18.09613	894.12189	54.8853	113.71966	111.32123	118.3669	27.51158	211.5018	189.58476	76.32463	19.1308	1534.18872	35.84902	69.49538	136.45554	689.32239	67.11062	539.53064	47.162	82.84234	47.40248	50.47321	172.60367	95.1531	41.68006	56.76193	42.2958	100.13242	440.15701	51.39909	77.6199	45.36529	46.2675	62.15449	159.31595	42.83579	55.51596	55.72926	154.31284	90.23913	60.58788	75.75197	100.5295	18.03657	95.81881	17.08265	26.26854	56.78466	13.97897	100.88626	54.65082	2929
"63(1,F3)"	2-SERPR7134	1682.95251	1358.65601	64.68896	771.36877	54.93821	48.18875	147.57404	112.34177	97.57718	83.14147	202.10475	47.48713	1283.29004	143.99683	200.27994	447.97092	226.13461	147.22701	351.31088	387.51926	107.31444	64.83954	1378.04822	37.04298	118.0386	17.89752	274.69772	64.61487	122.63335	34.77849	96.50486	60.60103	283.76596	37.23287	185.60397	56.77664	59.71038	160.48363	50.90432	169.75027	188.95071	63.04846	886.14697	40.18346	54.18898	49.52607	74.05351	187.54951	60.41152	350.74026	60.61274	203.62617	86.82365	84.74309	19.6479	62.83172	29.72006	54.2769	103.31248	146.54065	84.56981	249.6983	3444
"64(1,F4)"	2-SERPR7142	1258.55334	980.23944	128.49062	686.59845	611.40814	655.14728	852.17188	228.31531	1747.87061	280.93558	91.18939	88.31284	1382.30188	75.80724	383.31046	260.0928	263.94669	176.01915	571.45801	323.03546	128.2531	63.3004	1653.55615	329.82895	185.97643	325.4176	684.4707	550.18341	316.70181	92.10001	1031.14539	698.25836	1418.31091	458.72232	226.71748	52.19626	83.66055	134.7402	506.46655	565.47638	172.94211	149.58614	397.2674	211.92036	627.05334	127.62491	227.13522	141.42694	223.51724	924.52313	112.98406	165.44862	156.66809	190.40125	35.93595	125.52385	66.06271	77.86818	116.41049	36.73918	156.06808	83.16936	4204
"65(1,F5)"	2-SERPR7150	418.07129	395.06583	51.42751	84.30711	469.14511	305.2157	417.95358	99.52129	203.60246	63.32987	56.01358	380.46823	1044.03845	92.23305	168.88742	142.54173	223.26878	119.60728	667.12976	100.81469	281.09152	37.50955	774.54028	49.57982	127.78023	345.65311	558.79193	127.40558	456.60147	66.42695	1203.02319	533.92499	1358.73633	70.23833	1155.13013	45.73055	58.66304	435.98651	192.68871	271.58862	30.45196	470.98633	2585.72192	87.61156	65.05255	157.93784	99.98956	150.27502	112.89795	291.18311	100.29483	103.45813	125.27191	77.75602	25.27525	100.80453	26.63377	36.09511	103.28963	31.90972	115.77429	106.32874	3405
"66(1,F6)"	2-SERPR7158	1350.39307	1156.45129	59.28151	682.40802	119.63033	131.51273	1510.0365	141.96574	667.79797	452.49591	143.90158	116.8457	705.98291	130.40286	192.80005	581.64215	236.25082	42.26798	149.42747	138.81204	223.34312	44.33755	2002.7467	76.57922	131.43047	242.1655	280.88	163.62837	219.95587	19.73618	270.26556	111.34456	337.19733	191.47379	695.63092	68.3375	188.43521	95.04966	588.69098	469.13449	237.73708	265.02216	180.75032	150.6235	174.53368	198.67152	117.80386	175.60921	113.79646	270.96643	145.29636	102.96919	134.22205	113.86539	26.4853	120.89591	89.17046	29.19348	104.20377	29.20169	100.80469	67.12469	4362
"67(1,F7)"	2-SERPR7166	234.73836	1321.95569	64.16297	893.50128	972.19507	181.68918	79.52063	113.16518	141.79799	409.75345	212.2081	239.35229	253.61491	161.78326	105.67932	114.14709	453.55389	110.57252	232.9485	267.31427	378.35278	49.96844	898.15643	52.59233	126.20337	214.51025	631.44702	379.45419	439.49582	32.80907	305.16367	102.9674	942.02429	306.69614	423.5426	44.55961	180.08681	208.90817	141.5416	805.07196	926.9198	176.22282	291.60416	191.38428	258.88	233.59389	144.79997	636.99176	191.31364	478.14099	100.46182	123.9193	75.67732	163.22	19.47496	130.32799	25.06337	48.24661	130.76276	25.49401	134.67586	101.92256	3113
"68(1,F8)"	2-SERPR7174	1085.24353	1878.65002	83.93653	768.64764	264.04663	246.54474	720.17584	131.61182	1028.56775	1060.44141	126.77226	76.1153	196.56247	72.29981	99.93883	229.34193	248.72479	146.66098	336.76645	240.53558	139.5417	134.51578	1668.04492	125.83945	168.75838	513.1073	1080.04858	115.97693	749.92816	31.5652	486.61609	471.26395	115.84399	96.07622	244.36723	57.81661	120.42061	120.42345	180.19298	64.61775	44.95078	80.66776	6585.61963	66.38032	103.6098	382.08322	78.93691	80.26489	64.10796	818.28021	145.66939	197.75096	110.49723	119.4232	24.48409	95.98107	25.01534	61.71493	139.18285	49.73866	110.63319	113.3277	4064
"69(1,F9)"	2-SERPR7182	1357.19592	1117.42444	150.4761	1470.41248	280.73532	360.02469	622.43115	136.35362	293.33441	847.15961	200.89545	330.94254	810.91699	113.43567	341.27582	443.36298	423.07477	210.14825	279.25244	405.73657	285.25699	59.68639	1414.06372	446.63651	262.12817	188.69955	213.91922	914.15204	424.32397	91.71362	305.83835	318.39203	377.77469	1439.94836	239.84612	422.60294	400.76605	390.93332	638.20453	585.6084	785.83099	659.61652	637.052	245.0491	387.87924	363.49615	597.91669	568.94824	370.75159	1322.36731	1016.52844	934.97949	778.53363	1225.07263	42.05207	1304.00269	49.68041	92.17065	838.32935	37.93312	748.28223	75.93012	3628
"70(1,F10)"	2-SERPR7190	1037.29871	1605.18774	28.36936	123.47429	421.72467	310.13052	357.89185	147.81882	82.45197	155.85938	176.07033	33.60555	1033.94324	155.92252	493.06204	537.23572	205.17436	155.62096	76.07063	284.78552	283.16031	48.40021	1336.86133	39.23424	20.48842	256.16388	172.24992	69.34447	102.17812	11.0554	147.97594	129.40089	991.53534	119.15691	284.82339	40.99413	114.2511	120.43547	108.03208	1788.59021	108.43393	65.31206	447.38046	112.06122	138.98401	90.47036	142.47931	101.96389	102.26214	269.061	70.10022	98.14804	51.367	49.31959	34.00381	46.53968	22.61903	47.17662	99.89368	20.96471	76.32123	92.80241	3333
"71(1,F11)"	2-SERPR7198	224.9455	1198.18799	50.01427	190.73235	81.87779	42.96855	27.832	108.37199	71.25742	171.26367	126.2444	52.01016	858.44061	93.53686	43.57238	258.07196	210.90318	91.488	26.09133	315.78705	109.97118	36.01219	611.20636	57.12392	95.83555	235.57449	921.48859	125.60941	467.12363	62.02781	1364.94971	477.55286	1032.80762	185.43452	215.48515	39.11713	77.93024	194.20894	97.51842	1158.27722	81.35314	98.46011	463.94183	66.51774	89.0189	60.90407	102.56887	73.8691	93.5145	220.92415	57.13552	134.20033	58.70267	61.22895	25.17702	58.12251	29.5934	67.5194	78.79271	34.78755	95.64139	166.36629	4481
"72(1,F12)"	2-SERPR7206	442.67374	988.00604	107.40349	1007.99939	146.84103	403.01614	215.40878	170.46844	137.90909	597.979	235.0417	313.11923	987.31732	334.03641	441.93744	941.24426	229.75221	165.64169	160.39455	368.62439	387.98672	28.81432	1478.52332	67.82796	71.85937	172.52197	505.96649	170.33192	1009.00421	30.25951	396.82394	478.5448	1424.13	179.70473	881.03876	40.95361	152.63206	420.66733	853.86346	882.11566	228.36641	111.1063	365.78391	245.84155	188.95467	427.34018	94.64358	1737.7218	116.14772	1090.79346	83.03487	276.55579	103.62394	80.39311	33.93135	145.68243	52.70053	116.91611	154.34613	27.44026	113.01565	190.6223	2773
"73(1,G1)"	2-SERPR7119	682.30414	597.94324	62.65711	508.98022	25.04332	92.90768	34.43172	72.0553	182.43008	276.39157	22.89728	54.96324	146.79301	15.0837	32.57728	41.19672	104.19249	16.41196	58.19011	27.89212	34.75659	15.68054	1195.74548	40.63951	31.4318	472.79626	170.1125	24.10047	317.23993	17.32697	178.42844	144.87483	243.90459	13.57927	93.2877	39.69843	20.12443	30.24643	76.68425	90.81957	22.30562	27.58721	157.62207	26.46818	29.79238	102.18823	23.57614	20.97502	14.81185	36.41029	65.10241	299.28537	81.5761	90.48744	13.62618	91.15905	32.13667	20.46735	62.53389	12.46333	79.13778	25.95847	3264
"74(1,G2)"	2-SERPR7127	702.36578	554.68518	84.04142	671.68097	143.51501	216.11034	438.42905	101.30287	2478.79736	252.32307	113.61199	242.83966	120.78673	63.88508	847.79932	671.9693	226.55002	139.46988	740.73236	314.29581	122.85641	26.121	1067.66003	205.10757	166.18652	250.94589	151.74393	125.8176	632.75531	95.77826	1335.79834	835.9834	1034.06555	157.45251	210.54706	257.4028	161.31493	347.40262	159.24361	373.42624	74.46414	89.49105	569.62567	52.3242	365.56467	390.09698	101.28584	144.6145	106.63293	443.70734	791.45502	462.76703	635.13379	736.31445	25.00185	508.0451	33.74144	39.67956	725.65808	52.01782	688.9444	103.73603	3527
"75(1,G3)"	2-SERPR7135	694.48834	1566.12183	86.40716	466.86444	238.78847	32.5407	67.44192	84.08325	39.29187	348.06857	38.72477	88.66624	46.64628	59.7926	211.58167	184.59991	108.08726	121.72341	193.78242	423.01266	92.06692	22.72463	1690.37158	43.62466	70.24578	213.27509	543.70715	78.26383	210.38066	96.16134	3201.70117	118.24834	504.57727	335.81808	141.07565	25.35332	38.27007	39.54322	46.60587	1056.47314	50.39003	236.29428	329.37158	27.48824	54.33724	128.26329	42.84511	66.9871	42.54515	64.91414	40.68126	299.17554	108.90251	126.01722	18.67088	64.6276	44.70172	31.14915	45.62502	19.22114	109.5912	84.39345	3743
"76(1,G4)"	2-SERPR7143	771.30798	551.14771	209.35619	1429.3208	218.38507	205.92271	125.23988	83.47898	102.80139	245.23871	128.88219	37.7011	92.05858	90.96905	301.05426	436.45059	178.09604	114.73865	375.98755	490.58563	91.43461	19.63395	1143.0199	223.70609	136.86758	176.38004	859.55408	167.43819	216.33629	52.71752	924.12567	423.18027	93.94583	83.80568	1539.38574	211.95634	98.65192	64.85167	70.88112	620.09479	86.46546	115.40492	131.27574	72.30271	70.68319	117.02696	75.42812	106.40578	79.00032	281.36926	617.77271	142.05116	471.36191	512.52197	23.2648	552.26624	29.33781	49.11221	327.33212	23.86707	482.68469	70.66826	4628
"77(1,G5)"	2-SERPR7151	45.89968	408.35663	125.7961	656.15698	35.47715	124.54808	174.8466	54.65182	41.90238	884.44373	64.61888	80.07756	70.4919	74.12031	122.83492	140.30495	169.63054	151.3018	40.85446	394.16907	230.19199	56.03019	25.94856	44.13614	127.53024	305.02368	24.66665	62.77722	904.96912	53.79089	43.19678	23.40406	74.87462	440.6698	243.60278	45.7292	52.43342	133.17241	372.68185	32.64332	44.54153	114.15378	605.59473	49.39577	88.97303	101.78046	37.79806	108.94358	54.91942	119.82994	70.98293	103.53898	80.86753	80.32179	16.44863	59.32027	36.05531	91.61941	61.4193	24.67747	47.55448	56.50432	3162
"78(1,G6)"	2-SERPR7159	641.14044	723.39368	219.12393	1276.19946	61.44623	70.07829	729.14929	75.70316	457.67343	886.32831	49.2121	21.91049	760.00714	84.11898	297.11295	348.43509	237.78247	189.34277	925.29382	266.81689	467.64563	35.39579	859.05176	58.0989	89.31122	133.69217	265.56921	203.63123	832.38568	187.65083	115.81595	62.95471	168.43478	219.18985	264.5368	51.8846	276.76547	379.73227	466.11771	768.55756	245.10258	209.79367	228.37286	224.24445	329.73904	266.91248	208.15083	240.45653	262.01834	403.01611	72.5772	90.26152	92.81338	94.86912	18.8457	106.16794	36.70332	170.84335	87.41739	23.57663	84.25845	70.57699	3480
"79(1,G7)"	2-SERPR7167	359.228	717.14819	65.41369	334.05219	198.1898	271.08157	170.48819	90.42219	537.18225	281.70197	45.09615	28.98882	576.41278	122.12657	325.00107	234.35692	330.37952	52.62949	180.36282	71.28116	95.7468	21.2418	897.52124	44.70278	66.50207	83.51124	170.57677	98.46853	954.81671	234.21043	1086.46643	568.17566	445.38043	59.69093	255.88945	84.08622	57.31428	160.22096	664.68958	789.00824	71.01006	362.97678	466.6503	57.64031	303.40219	289.29678	61.42315	109.76435	87.2409	337.38278	151.83646	66.02326	125.98088	116.07218	16.81196	182.13385	227.53835	43.51434	99.21133	15.81022	181.12488	75.89686	3696
"80(1,G8)"	2-SERPR7175	1044.37769	1723.72009	56.89499	773.02594	164.1808	262.07693	435.25613	132.60155	99.86769	181.52266	263.72522	234.79657	473.00601	127.00469	56.84739	244.02547	294.16824	74.44771	268.49026	1408.09607	425.48755	45.11701	1566.16174	445.73132	113.20289	180.21512	270.34317	195.32547	290.33228	26.83957	442.73273	318.69376	771.61481	168.2312	272.94125	58.51624	132.71323	83.59385	173.05809	774.24939	122.54263	91.18172	75.20125	69.10798	111.77527	111.87833	89.22199	236.85397	142.40736	279.25772	93.65639	177.42456	283.65479	510.83789	49.90449	116.64453	118.01783	149.10413	101.02532	32.25535	130.3699	166.50772	3576
"81(1,G9)"	2-SERPR7183	1157.78076	1141.18811	65.52646	831.29633	108.21518	104.74528	119.02842	87.02781	647.23438	133.93535	35.80885	843.93781	112.01444	32.00559	88.3322	137.41617	224.3217	104.88742	265.80902	97.9477	46.57376	32.38166	1607.63452	149.93344	81.39134	284.73096	544.24188	90.23687	141.64178	67.93933	720.85291	461.8786	648.039	126.51601	487.00787	19.29283	77.05606	72.1012	167.39357	856.63623	43.81752	77.84809	335.66779	44.12972	66.68288	43.52026	38.64794	46.41488	40.67728	209.75504	28.49602	132.05333	33.1107	55.29374	23.52245	29.32769	482.84244	132.33005	43.29734	12.57292	38.07585	39.06433	3484
"82(1,G10)"	2-SERPR7191	1053.71204	687.7558	21.20682	293.48145	328.80679	85.58459	71.9882	91.52416	120.11262	67.68171	179.81297	13.81333	152.74246	104.35202	44.03852	763.13062	193.76749	56.74817	212.55009	627.05237	401.76672	20.71856	1836.31946	637.20099	47.17972	152.18166	486.32416	1481.9115	139.73128	8.33689	217.55569	85.19508	134.57008	218.98454	229.14651	17.91166	356.30328	116.19341	37.55364	639.07465	71.28789	24.99159	42.91861	144.90154	360.00458	57.78685	150.95996	135.83678	87.8791	38.65369	52.5157	40.29382	41.96734	42.71396	15.94843	59.47418	8.16323	14.46311	175.77953	17.75156	70.24308	73.6638	3226
"83(1,G11)"	2-SERPR7199	914.51691	3055.26758	127.35678	936.08685	116.64185	267.78375	339.25946	99.46876	491.99615	224.87898	194.36047	17.94	796.63751	130.9799	382.29062	570.5249	317.58792	54.12631	106.4191	243.24455	282.57788	27.39704	1611.28552	476.73349	91.60878	164.99458	280.9505	436.93665	301.06143	60.70534	3602.37061	445.11783	507.6073	122.24599	223.9765	194.94861	61.40317	159.46614	99.46296	977.04926	103.95484	87.19169	70.17769	85.81063	86.28752	58.3262	102.18264	73.29027	73.118	502.67325	347.22424	172.06055	212.18906	232.51089	30.21142	268.10989	35.03539	64.61087	176.17661	83.18251	285.51083	96.99341	4150
"84(1,G12)"	2-SERPR7207	343.68515	635.93317	103.10282	565.04523	236.72639	86.9557	254.83315	82.31631	1026.31934	432.75452	61.17375	17.56838	680.75061	92.50738	290.17996	365.81055	358.63235	33.33162	262.93158	206.92986	69.00353	18.08649	970.74115	437.30161	172.23448	124.99166	329.4248	55.86918	489.54129	65.81718	1015.6286	629.68787	947.85669	33.55812	190.52744	234.17912	41.81841	101.79391	242.89352	1416.07568	59.34631	24.66211	477.07794	26.07028	72.22282	134.05568	56.39367	39.6893	57.00135	398.57764	841.21613	422.53281	643.9024	663.36377	18.20199	642.28949	23.74557	48.84694	724.89337	40.71641	810.43591	44.77764	3814
"85(1,H1)"	2-SERPR7120	730.3656	809.96442	183.81731	495.99036	171.27263	243.06036	229.93387	266.4342	120.56166	612.30939	207.4584	189.41409	125.8529	203.42165	48.1487	762.09668	275.86902	80.93835	682.9126	540.59015	296.3678	54.4094	1405.53638	146.9041	187.18037	171.96107	413.57251	96.91466	477.86826	105.96359	782.68268	558.04858	352.44595	214.72266	189.83511	236.41737	130.39575	446.79819	249.83833	896.05792	568.49164	185.37881	498.99677	299.63611	365.5824	1556.2074	116.95105	353.0209	116.33886	229.42661	507.38068	421.44272	439.53189	521.17407	21.94884	481.94885	93.10009	154.09491	432.20557	41.93708	534.81659	182.97185	3620
"86(1,H2)"	2-SERPR7128	1362.9093	682.62787	76.64182	1404.81909	265.08224	76.61932	915.18958	140.24191	140.20126	898.38995	124.76783	54.61313	411.25931	128.74896	132.80148	136.07152	281.59573	141.27409	716.21228	224.14687	191.48276	15.32769	2201.3479	48.47183	26.93698	165.06378	860.88953	163.32973	651.5116	40.94981	530.78235	375.43381	1115.95435	123.22986	336.11768	26.57599	143.02917	409.18829	483.21027	593.81409	122.2069	93.8195	373.86642	178.06512	170.48344	203.07166	109.63891	108.41799	93.889	521.11243	88.85385	75.4294	253.40952	304.04037	29.82173	71.93501	31.52341	78.9335	97.80304	29.07487	83.96353	50.21091	3490
"87(1,H3)"	2-SERPR7136	1561.30066	825.3252	45.28405	460.71591	275.08905	52.69983	52.10053	84.86457	79.15362	331.5914	238.35995	126.28732	1037.83936	299.79291	109.19864	295.82727	323.90808	54.93843	327.32996	373.78183	188.74863	248.32346	2125.77563	87.19743	93.43349	327.61401	961.00659	68.89665	269.75879	15.13763	117.74046	56.17671	390.5434	56.76767	3003.36133	32.89467	84.76972	110.0547	89.73561	548.92456	89.78988	334.28772	54.06404	97.19989	102.30472	137.16492	139.12589	57.61918	63.91241	768.43359	88.13231	119.14787	92.1624	124.52338	40.4823	106.58312	26.82859	190.56825	100.73868	67.3519	114.71234	157.77048	3218
"88(1,H4)"	2-SERPR7144	285.22214	318.89774	66.02487	332.58005	78.66199	63.09728	166.42212	37.2457	121.25602	156.07391	144.75418	106.9181	335.04929	22.60805	196.02103	129.29263	312.14935	100.73967	461.10046	121.38796	342.33649	13.95139	901.15222	969.99341	45.55611	115.64139	161.3203	192.03624	382.18301	65.18271	733.79773	835.43872	394.76208	266.39905	216.95885	100.1959	143.72981	136.07916	203.03169	611.53339	225.22891	172.4702	445.5043	171.63628	77.64199	231.82401	90.0303	403.42529	103.7591	135.54584	185.9174	101.19445	133.01035	133.58978	12.14177	213.07672	21.83483	24.64339	134.57314	26.69149	162.80046	46.42533	3317
"89(1,H5)"	2-SERPR7152	22.40461	49.16531	116.4119	1040.38977	76.13756	21.26086	11.79141	357.63672	110.87559	809.33887	29.21205	182.95731	32.43566	11.90596	12.35793	44.09231	137.9369	15.30108	367.4877	242.28043	19.67705	68.3098	16.11167	53.5175	61.14255	151.4227	17.53506	89.25004	765.86591	7.37574	47.97412	24.84084	37.29932	22.6341	134.45284	30.70651	26.85804	29.15623	231.79012	30.46975	30.77274	36.14407	228.4715	35.85588	33.83088	52.36497	28.06182	35.59302	19.72513	307.70142	71.45752	127.18993	65.30709	77.9548	9.00017	64.7481	18.05671	25.64209	60.06662	14.85277	61.52771	21.81024	3470
"90(1,H6)"	2-SERPR7160	535.1059	1669.19482	166.38884	548.24384	193.24429	229.50723	252.16127	94.09292	563.96124	202.34804	87.7787	51.13322	1145.59436	110.36297	160.10361	140.83865	350.65524	74.40611	73.43022	206.58644	66.30193	50.92344	1424.41089	136.51057	155.50578	129.90555	464.07907	139.06572	641.19031	39.68165	305.8494	338.85831	934.46936	243.42371	128.6627	230.76363	90.04665	62.24546	434.41019	526.5025	44.25367	86.24307	238.46223	60.55448	78.75757	73.28677	54.61748	88.08566	43.5047	468.54175	393.27545	186.95255	418.83191	346.81442	23.82928	444.13794	35.00698	45.30871	269.96204	100.05297	454.19772	124.34154	3742
"91(1,H7)"	2-SERPR7168	662.00977	925.91077	182.09	2689.28467	167.5674	148.0222	287.60825	140.07446	127.1329	940.52069	151.05974	22.78331	2312.88184	55.42293	298.38321	247.84055	412.83948	138.80637	232.99898	419.12473	383.37152	73.23998	1240.22876	84.29796	117.89453	195.56442	446.04086	272.18298	480.04828	23.81486	1167.6698	662.42017	1199.2738	556.05591	267.71127	75.6685	227.9873	99.63619	222.42216	1082.21289	472.03204	176.3692	155.8134	131.65318	165.9776	226.49654	151.57877	2310.40356	129.93327	379.6893	85.11415	296.06351	76.30115	85.87458	25.78052	93.20487	35.73549	67.85447	142.17407	39.09746	104.45294	135.44118	3355
"92(1,H8)"	2-SERPR7176	1243.81006	1224.59399	320.27682	1836.0282	150.69789	562.68756	199.37778	223.71692	651.80835	492.52103	106.92088	71.62405	2695.60352	132.59825	626.0965	404.91351	260.67551	228.27417	1379.98352	397.56006	172.23714	78.12583	2096.46387	245.37877	326.29773	131.76653	575.46234	159.5023	211.0378	87.35969	761.66937	465.38358	1341.41028	131.70442	1777.67078	395.17139	53.66336	280.93637	117.93003	796.62469	90.88298	106.65033	391.24503	93.17655	99.05798	112.41173	105.5497	70.60303	102.46286	810.52795	800.56079	292.37137	805.17175	678.34161	24.28692	836.74866	53.6922	92.95029	608.52112	23.74415	714.65375	111.60035	3040
"93(1,H9)"	2-SERPR7184	1201.19031	831.13599	111.35454	1974.74182	151.2543	63.91442	164.43762	91.44533	80.30334	1254.32654	86.12619	77.45621	971.12036	412.11108	191.65677	206.81245	269.2941	222.59616	454.62747	394.7226	133.06877	62.45794	1467.34851	103.65994	128.6851	176.73421	288.11856	141.65686	862.11749	131.75098	111.0267	75.62411	95.50735	274.29626	209.15466	60.40559	67.62616	132.92622	333.46442	710.42932	113.16815	154.81982	573.06097	149.58751	71.22401	138.41312	172.73215	153.80568	73.68819	776.84521	160.51782	312.7876	339.22375	173.60207	19.18618	162.36252	29.60201	81.07066	129.74973	23.38363	129.96451	79.67297	3451
