Program,xPONENT,,MAGPIX,,,,,,,,,,,,,
"87(1,H3)",Unknown87,68,58,57,67,44,64,62,84,70,574,,,,,
"88(1,H4)",Unknown88,41,64,52,51,49,69,42,91,58,517,,,,,
"89(1,H5)",Unknown89,57,70,58,58,46,61,65,78,67,560,,,,,
"90(1,H6)",Unknown90,52,59,56,62,40,46,45,63,48,471,,,,,
"91(1,H7)",Unknown91,73,81,51,74,60,70,57,95,58,619,,,,,
"92(1,H8)",Unknown92,86,105,74,74,62,64,69,62,47,643,,,,,
"93(1,H9)",Unknown93,78,58,49,51,45,57,49,79,44,510,,,,,
"94(1,H10)",Unknown94,69,63,56,73,50,56,53,68,48,536,,,,,
"95(1,H11)",Unknown95,57,70,59,56,49,55,54,62,52,514,,,,,
"96(1,H12)",Unknown96,39,59,35,46,34,35,53,50,30,381,,,,,
,,,,,,,,,,,,,,,,
DataType:,Avg Net MFI,,,,,,,,,,,,,,,
Sample,spike,ME,HKU1,OC43,RBD,NL63,229E,NP,S2,,,,,,,
B,18,15,15,20,20,20,17,25,152.5,,,,,,,
S,14261,4385,7508,13949.5,8444,400,7437,2691,3406,,,,,,,
S,10468,2312,4431,10182,5835,185,4347,1710.5,2050,,,,,,,
S,7598,1413,2542,7232,4056,102,2544,1128,1303.5,,,,,,,
S,4272.5,738.5,1375,4319,1825,61,1267,601.5,781,,,,,,,
S,2212.5,392,696.5,2231.5,968,37,634,357,452,,,,,,,
S,1127,218,368.5,1239.5,450,30,314,183,301.5,,,,,,,
S,732,114.5,194.5,695,308.5,25,191,113,236,,,,,,,
S,395,65,109.5,379.5,148.5,21,109.5,69,200,,,,,,,
S,174,37.5,55,185,83,20,53,45,171,,,,,,,
S,107,28,38,105.5,54,21,38,35,149,,,,,,,
S,39,18.5,21,39,29,19,21.5,26,150.5,,,,,,,
Unknown13,101,141,1086,2355,53.5,40,642.5,42,144,,,,,,,
Unknown14,1329,196,1123,2167.5,496,127,321.5,318,644.5,,,,,,,
Unknown15,103.5,114,1971,5066,77,76,600.5,180,156,,,,,,,
Unknown16,3612.5,237,1609.5,2324,1987,36,162,399,633.5,,,,,,,
Unknown17,129,182,1087,2966,168,135,1211,266,199,,,,,,,
Unknown18,5386,273,2235,7421,2295,142,1182,794,672,,,,,,,
Unknown19,4350,288.5,2717,5393,2743,82,2142,120,860,,,,,,,
Unknown20,91,517,2121,2185,114,53.5,1599.5,79,164.5,,,,,,,
Unknown21,30,267,5020.5,2505.5,55,107,1835,54,149,,,,,,,
Unknown22,124,369,4902,7056,129,110,13051,201,211,,,,,,,
Unknown23,1936.5,340,1857,1530,459,64,724.5,115,890,,,,,,,
Unknown24,56,135,4502,3066,62,120,5417.5,56,140,,,,,,,
Unknown25,68.5,186,2224.5,3154,84,70.5,1054.5,69,107,,,,,,,
Unknown26,117,116,1299,1914,104,97,725,103,144,,,,,,,
Unknown27,79,343,1815,1895.5,138,86,836,143,154,,,,,,,
Unknown28,162,234,476,5509,82.5,57,2006,63,524,,,,,,,
Unknown29,7844.5,683,1630,4200,6952,117,729.5,284.5,1199,,,,,,,
Unknown30,1949,1058,2327.5,2974,1091,46,1332,904,546.5,,,,,,,
Unknown31,112,221,987,3137.5,79,61,624,74,173,,,,,,,
Unknown32,155.5,325,894,1899,66,57,962,66,145,,,,,,,
Unknown33,2033.5,325.5,1410.5,5333.5,784,207,632,735,686,,,,,,,
Unknown34,110,298,3021.5,2327,75,57.5,1926,67,146,,,,,,,
Unknown35,1697,196,4585,4983,955,72.5,1218.5,141.5,796,,,,,,,
Unknown36,775,532,1892,4344,1430,897,3788,2987,636,,,,,,,
Unknown37,54,155.5,196,4697,68.5,86,74,59,553,,,,,,,
Unknown38,58,126,1707.5,1056.5,58,54,416,60.5,173,,,,,,,
Unknown39,49,225,619,2272.5,77.5,66,1628,108,124,,,,,,,
Unknown40,114.5,148,4300,6656,83,71,5148,65.5,143,,,,,,,
Unknown41,11471,732,2924,4686,7198,97.5,1845,323,3105.5,,,,,,,
Unknown42,115,112,2155,3876,71,56,2364.5,66,123,,,,,,,
Unknown43,128,370.5,3188,2229,161.5,113.5,1726,244,155,,,,,,,
Unknown44,817,780,672,4943,260,44,1105,92,530,,,,,,,
Unknown45,2540,730,598,4759,1236,78,182.5,978,1906,,,,,,,
Unknown46,3179,654,2178,4282,1654,52,765.5,365,1100.5,,,,,,,
Unknown47,39.5,174.5,1555.5,1724,75.5,64,1244,75.5,121,,,,,,,
Unknown48,3632,179,2975,6220.5,1625,77,810.5,169,1125,,,,,,,
Unknown49,108,132,2961,4494,53,55,593,52,133,,,,,,,
Unknown50,125.5,441,3693.5,3972,91,64,1676.5,73,97,,,,,,,
Unknown51,51.5,217,212,557,55,46.5,593.5,61.5,137,,,,,,,
Unknown52,50,156.5,1611,1516,81,73,827,98,148,,,,,,,
Unknown53,2588,280.5,1929,3304.5,1112,82,281.5,209.5,736.5,,,,,,,
Unknown54,612,153,397.5,1557,128,32,252,45,434,,,,,,,
Unknown55,189.5,180,1251,3632,58,56.5,105,54,143.5,,,,,,,
Unknown56,55,300.5,561,318,38,28,333.5,42.5,120,,,,,,,
Unknown57,166,149.5,1120.5,2277.5,109,70,205.5,104,182,,,,,,,
Unknown58,46,378,763,1739,80,51,768,67.5,125,,,,,,,
Unknown59,32,83,329,1150,56,39,324.5,68,124,,,,,,,
Unknown60,3140,308,1000,2243,3078.5,163.5,714.5,639,350,,,,,,,
Unknown61,127,273,4341.5,2482.5,118,70,2507,101,193.5,,,,,,,
Unknown62,2681.5,307,2072.5,2622,885,53,401.5,198,678.5,,,,,,,
Unknown63,505,158.5,4341,6597,319,81.5,1992,40.5,140,,,,,,,
Unknown64,5370.5,385.5,4064,6497.5,2643,69,925.5,168,1317,,,,,,,
Unknown65,1538,478,1888,10465.5,572,78.5,374,215,593,,,,,,,
Unknown66,47,258,275.5,1512,70,49,1036,51.5,141,,,,,,,
Unknown67,661.5,348,1275,2649,1042,647,1772.5,2654.5,501.5,,,,,,,
Unknown68,561,203.5,362.5,3012,196,40,397.5,166.5,455.5,,,,,,,
Unknown69,80,96,1690.5,2271,48,57,337.5,48,282,,,,,,,
Unknown70,64,376.5,509,787.5,47.5,37,2125,60,127,,,,,,,
Unknown71,71,167,922,1157,119,47,334,92,122.5,,,,,,,
Unknown72,167,143,1623,423,310.5,155,375.5,593,186.5,,,,,,,
Unknown73,95,220,3884,2288.5,100,78,2854.5,83,184.5,,,,,,,
Unknown74,273,392,2039,3484.5,448,264,1648,1060,240,,,,,,,
Unknown75,6285,670.5,4571,11697.5,2982,86,2561,686,640,,,,,,,
Unknown76,3627,450,2389.5,3533,1980,327,1563,1649,1458,,,,,,,
Unknown77,74.5,201.5,2434.5,2409,138.5,66,2047.5,95,464,,,,,,,
Unknown78,515.5,102,433,4692,62,51,597,69,138,,,,,,,
Unknown79,2706,149,1340,5010,792,43,1108,59,566.5,,,,,,,
Unknown80,5519,871,2384,11666,475,84,2517.5,767,6341,,,,,,,
Unknown81,4626,151.5,876,4941,2022.5,60,485,76,687,,,,,,,
Unknown82,11433,1624.5,3567,4774,4598,49,2155.5,156,9730.5,,,,,,,
Unknown83,2207,886,5302,6404.5,910,56,3219,228.5,1011.5,,,,,,,
Unknown84,6529,586,885.5,4809,4020,88.5,689.5,416,1081,,,,,,,
Unknown85,28,122,1333.5,2076,44,44,1089.5,42,110,,,,,,,
Unknown86,111,288.5,6346.5,4402,154,85,2434,239,145,,,,,,,
Unknown87,2810.5,252.5,489,3045,2482.5,38.5,1117,328,223.5,,,,,,,
Unknown88,94,108,3652,2018,74,49,2301,45,115.5,,,,,,,
Unknown89,62,153.5,531.5,2099.5,57,49,1697,48.5,163,,,,,,,
Unknown90,88,217,2517,1950,138.5,109,2755,126,124.5,,,,,,,
Unknown91,1105,253,519,902,492,32.5,145,85,502,,,,,,,
Unknown92,2744.5,2777,2500.5,6145.5,1163.5,67.5,4126,246,540,,,,,,,
Unknown93,72,351,4158,1215,734,42,1464,54,123,,,,,,,
Unknown94,130,165,521.5,1744,150.5,65,422,88.5,138.5,,,,,,,
Unknown95,1350,100,322,1536.5,476,51,357,78.5,288,,,,,,,
Unknown96,61,122,1342,2099.5,42.5,42,714,45,129,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Units,,,,,,,,,,,,,,,
Analyte:,spike,ME,HKU1,OC43,RBD,NL63,229E,NP,S2,,,,,,,
BeadID:,12,15,18,20,34,35,36,43,63,,,,,,,
Units:,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Per Bead Count,,,,,,,,,,,,,,,
Analyte:,spike,ME,HKU1,OC43,RBD,NL63,229E,NP,S2,,,,,,,
BeadID:,12,15,18,20,34,35,36,43,63,,,,,,,
Per Bead:,15,15,15,15,15,15,15,15,15,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Dilution Factor,,,,,,,,,,,,,,,
Location,Sample,Dilution Factor,,,,,,,,,,,,,,
"1(1,A1)",B,1,,,,,,,,,,,,,,
"2(1,A2)",S,1,,,,,,,,,,,,,,
"3(1,A3)",S,1,,,,,,,,,,,,,,
"4(1,A4)",S,1,,,,,,,,,,,,,,
"5(1,A5)",S,1,,,,,,,,,,,,,,
"6(1,A6)",S,1,,,,,,,,,,,,,,
"7(1,A7)",S,1,,,,,,,,,,,,,,
"8(1,A8)",S,1,,,,,,,,,,,,,,
"9(1,A9)",S,1,,,,,,,,,,,,,,
"10(1,A10)",S,1,,,,,,,,,,,,,,
"11(1,A11)",S,1,,,,,,,,,,,,,,
"12(1,A12)",S,1,,,,,,,,,,,,,,
"13(1,B1)",Unknown13,1,,,,,,,,,,,,,,
"14(1,B2)",Unknown14,1,,,,,,,,,,,,,,
"15(1,B3)",Unknown15,1,,,,,,,,,,,,,,
"16(1,B4)",Unknown16,1,,,,,,,,,,,,,,
"17(1,B5)",Unknown17,1,,,,,,,,,,,,,,
"18(1,B6)",Unknown18,1,,,,,,,,,,,,,,
"19(1,B7)",Unknown19,1,,,,,,,,,,,,,,
"20(1,B8)",Unknown20,1,,,,,,,,,,,,,,
"21(1,B9)",Unknown21,1,,,,,,,,,,,,,,
"22(1,B10)",Unknown22,1,,,,,,,,,,,,,,
"23(1,B11)",Unknown23,1,,,,,,,,,,,,,,
"24(1,B12)",Unknown24,1,,,,,,,,,,,,,,
"25(1,C1)",Unknown25,1,,,,,,,,,,,,,,
"26(1,C2)",Unknown26,1,,,,,,,,,,,,,,
"27(1,C3)",Unknown27,1,,,,,,,,,,,,,,
"28(1,C4)",Unknown28,1,,,,,,,,,,,,,,
"29(1,C5)",Unknown29,1,,,,,,,,,,,,,,
"30(1,C6)",Unknown30,1,,,,,,,,,,,,,,
"31(1,C7)",Unknown31,1,,,,,,,,,,,,,,
"32(1,C8)",Unknown32,1,,,,,,,,,,,,,,
"33(1,C9)",Unknown33,1,,,,,,,,,,,,,,
"34(1,C10)",Unknown34,1,,,,,,,,,,,,,,
"35(1,C11)",Unknown35,1,,,,,,,,,,,,,,
"36(1,C12)",Unknown36,1,,,,,,,,,,,,,,
"37(1,D1)",Unknown37,1,,,,,,,,,,,,,,
"38(1,D2)",Unknown38,1,,,,,,,,,,,,,,
"39(1,D3)",Unknown39,1,,,,,,,,,,,,,,
"40(1,D4)",Unknown40,1,,,,,,,,,,,,,,
"41(1,D5)",Unknown41,1,,,,,,,,,,,,,,
"42(1,D6)",Unknown42,1,,,,,,,,,,,,,,
"43(1,D7)",Unknown43,1,,,,,,,,,,,,,,
"44(1,D8)",Unknown44,1,,,,,,,,,,,,,,
"45(1,D9)",Unknown45,1,,,,,,,,,,,,,,
"46(1,D10)",Unknown46,1,,,,,,,,,,,,,,
"47(1,D11)",Unknown47,1,,,,,,,,,,,,,,
"48(1,D12)",Unknown48,1,,,,,,,,,,,,,,
"49(1,E1)",Unknown49,1,,,,,,,,,,,,,,
"50(1,E2)",Unknown50,1,,,,,,,,,,,,,,
"51(1,E3)",Unknown51,1,,,,,,,,,,,,,,
"52(1,E4)",Unknown52,1,,,,,,,,,,,,,,
"53(1,E5)",Unknown53,1,,,,,,,,,,,,,,
"54(1,E6)",Unknown54,1,,,,,,,,,,,,,,
"55(1,E7)",Unknown55,1,,,,,,,,,,,,,,
"56(1,E8)",Unknown56,1,,,,,,,,,,,,,,
"57(1,E9)",Unknown57,1,,,,,,,,,,,,,,
"58(1,E10)",Unknown58,1,,,,,,,,,,,,,,
"59(1,E11)",Unknown59,1,,,,,,,,,,,,,,
"60(1,E12)",Unknown60,1,,,,,,,,,,,,,,
"61(1,F1)",Unknown61,1,,,,,,,,,,,,,,
"62(1,F2)",Unknown62,1,,,,,,,,,,,,,,
"63(1,F3)",Unknown63,1,,,,,,,,,,,,,,
"64(1,F4)",Unknown64,1,,,,,,,,,,,,,,
"65(1,F5)",Unknown65,1,,,,,,,,,,,,,,
"66(1,F6)",Unknown66,1,,,,,,,,,,,,,,
"67(1,F7)",Unknown67,1,,,,,,,,,,,,,,
"68(1,F8)",Unknown68,1,,,,,,,,,,,,,,
"69(1,F9)",Unknown69,1,,,,,,,,,,,,,,
"70(1,F10)",Unknown70,1,,,,,,,,,,,,,,
"71(1,F11)",Unknown71,1,,,,,,,,,,,,,,
"72(1,F12)",Unknown72,1,,,,,,,,,,,,,,
"73(1,G1)",Unknown73,1,,,,,,,,,,,,,,
"74(1,G2)",Unknown74,1,,,,,,,,,,,,,,
"75(1,G3)",Unknown75,1,,,,,,,,,,,,,,
"76(1,G4)",Unknown76,1,,,,,,,,,,,,,,
"77(1,G5)",Unknown77,1,,,,,,,,,,,,,,
"78(1,G6)",Unknown78,1,,,,,,,,,,,,,,
"79(1,G7)",Unknown79,1,,,,,,,,,,,,,,
"80(1,G8)",Unknown80,1,,,,,,,,,,,,,,
"81(1,G9)",Unknown81,1,,,,,,,,,,,,,,
"82(1,G10)",Unknown82,1,,,,,,,,,,,,,,
"83(1,G11)",Unknown83,1,,,,,,,,,,,,,,
"84(1,G12)",Unknown84,1,,,,,,,,,,,,,,
"85(1,H1)",Unknown85,1,,,,,,,,,,,,,,
"86(1,H2)",Unknown86,1,,,,,,,,,,,,,,
"87(1,H3)",Unknown87,1,,,,,,,,,,,,,,
"88(1,H4)",Unknown88,1,,,,,,,,,,,,,,
"89(1,H5)",Unknown89,1,,,,,,,,,,,,,,
"90(1,H6)",Unknown90,1,,,,,,,,,,,,,,
"91(1,H7)",Unknown91,1,,,,,,,,,,,,,,
"92(1,H8)",Unknown92,1,,,,,,,,,,,,,,
"93(1,H9)",Unknown93,1,,,,,,,,,,,,,,
"94(1,H10)",Unknown94,1,,,,,,,,,,,,,,
"95(1,H11)",Unknown95,1,,,,,,,,,,,,,,
"96(1,H12)",Unknown96,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Analysis Types,,,,,,,,,,,,,,,
Analyte:,spike,ME,HKU1,OC43,RBD,NL63,229E,NP,S2,,,,,,,
AnalysisType,None,None,None,None,None,None,None,None,None,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Audit Logs,,,,,,,,,,,,,,,
UserId,Date,Message,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
DataType:,Warnings/Errors,,,,,,,,,,,,,,,
Location,Status,Message,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
-- CRC --,,,,,,,,,,,,,,,,
CRC32: CA4FE3A4,,,,,,,,,,,,,,,,
